L,scale,ratio_mean,ratio_std_new,ratio_max_new,ratio_argmax_flat,n,file,L_old,ratio_std_old,ratio_max_old
24.612815764615604,0.04055232054390813,0.9981067943748472,0.19996287213109049,2.183461047050587,14760,15652,000127.npy,37.68849973963246,0.1807054813538794,3.999748313307619
30.641276716416698,0.03263114570704365,0.9998599651832373,0.18023183043065238,1.9197860740455905,15995,16367,000128.npy,66.30903935581651,0.123418625530634,2.145078157506344
24.940834363473016,0.03987762446383178,0.9945812265612078,0.19759380338206914,2.2642179634733997,8302,16352,000129.npy,29.54308675921402,0.2044478440744198,4.387401596496081
28.548887818112235,0.03480676798147888,0.9936945144143015,0.1837719321623648,1.8877381132838158,1780,16355,000130.npy,31.222714674236094,0.1997310421159323,3.859573995253335
31.49777654789567,0.03152289467400523,0.9929010925846671,0.17557291200071523,2.00801490536499,10980,16346,000131.npy,32.571145639251675,0.19556397351391,4.863503774039117
38.208302543336465,0.026136495244948703,0.998631117741475,0.16059256978346975,2.254514450925992,15997,16384,000132.npy,77.47593657911288,0.1230933961473255,9.243204659322656
37.177535687191835,0.026842417546054664,0.9979349362489516,0.16317371187181653,1.977525735963173,15874,16384,000133.npy,43.29038226352478,0.159686789966569,4.458927377603228
31.530119212847637,0.031804875531959674,1.0028115170724694,0.1811530760229646,2.702190604337762,15616,16384,000134.npy,31.369443376151047,0.2352035559720663,10.78635889610622
32.942771886248075,0.030260947019736462,0.9968794747330167,0.1728293853836034,1.925497099197657,11787,16383,000135.npy,37.15721137444835,0.1721286918400684,3.4911776668597234
27.545505906672666,0.03600870247308757,0.9918779266640524,0.1858313741535373,2.0390200025126863,10958,16089,000136.npy,36.69677482400604,0.1802644296960371,3.666454709404338
14.044313905611546,0.07098947549024376,0.9969984777797004,0.2592163104396907,2.6614338591801783,8866,11475,000137.npy,11.114382557151744,0.3203994520050036,4.961054831772062
12.355124771317739,0.08068418974553128,0.9968632313787142,0.2749961183861986,2.6508730495551904,475,11292,000138.npy,10.832758499193629,0.3225593909061092,6.743097690267254
11.177680713350837,0.08965822496277556,1.002171011959687,0.2934110910300154,2.6781096642402757,2312,10660,000139.npy,9.932581009188254,0.3374071167982481,5.261825145261662
15.234611631815314,0.06508268129333054,0.9915093734611024,0.23489190676751512,2.7875347314104553,942,16275,000140.npy,15.76430341990262,0.3347893095339726,7.525981264545853
19.701182137508113,0.050198946092964256,0.9889785800884401,0.21089282454311448,2.9693597719886093,14199,16215,000141.npy,18.89081262412413,0.3052695677400883,7.268548186137117
21.488035577461886,0.046044700540624456,0.9894101633705169,0.20574707698667152,2.67770867802662,16237,16268,000142.npy,19.055814129350058,0.3086432658105962,7.008461232685735
17.051220735735505,0.058176835926042364,0.9919860710816158,0.22775075321268454,2.632513056143277,481,16244,000143.npy,17.405810136939447,0.3185866495285422,7.92270634107943
35.8132522351601,0.027896239733385647,0.9990550699842355,0.16580686910153722,1.9542789860424874,8076,16380,000144.npy,49.39332948898971,0.1532308075454263,4.479455613614573
37.638288055131106,0.026473736616482967,0.9964261246668578,0.1608451435719235,2.036047411835492,124,16380,000145.npy,60.66074370144727,0.1309103247103984,2.720134488609202
25.576184947623414,0.0390506610459602,0.9987669292384314,0.19635537690572102,2.6072990361407733,103,16381,000146.npy,45.65267722402662,0.1511182242313334,3.29405752195456
35.546743155484634,0.028087870803651955,0.9984323292418518,0.165845801665168,2.160725565022781,125,16383,000147.npy,58.97364236035432,0.1322768133826444,2.511788025033323
22.524544580384312,0.044413515003324834,1.0003941986639577,0.20909095971582733,2.2254952861741195,1271,16374,000148.npy,36.61196530117311,0.1770814495803659,4.814629556497121
37.362270034337264,0.026735917951514965,0.9989145861203873,0.1627465497914123,1.920622841776239,13949,16380,000149.npy,61.38958006124906,0.1303614515729596,2.8455685457413065
